egt,n1a,n2a,nf,ff,mn,t2,tat,oat,alt,p2e,wai,nai,prv,hpv,xf,acnum,reportts,pos,Predict
813.1,80.46,88.42,80.5,3055.0,0.269,0.2,2.7,-1.3,2064.0,14.708,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-06 20:34:06,2,30.21170219316258
868.0,85.28,90.3,85.46,3489.0,0.273,0.2,-1.2,-1.2,1789.0,14.631,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-07 02:06:54,2,30.599571133112228
811.7,79.84,88.08,79.86,3052.0,0.271,-0.4,1.5,-1.8,1542.0,14.824,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-08 01:53:32,2,29.88599949529312
876.7,84.1,90.78,84.21,3279.0,0.255,9.9,6.7,8.0,2662.0,14.115,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-08 09:57:31,2,29.985327009474222
901.1,84.31,91.71,84.38,3284.0,0.247,18.0,15.7,16.3,2332.0,14.214,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-08 14:20:59,2,29.916260166977096
866.6,83.71,90.42,83.79,3243.0,0.284,9.3,12.0,7.7,1866.0,14.723,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-08 23:44:04,2,30.513972171412476
958.1,88.83,93.53,89.03,3508.0,0.269,20.2,19.7,18.2,3415.0,13.727,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-09 05:01:19,2,29.46619513227222
873.7,82.36,90.83,82.38,2940.0,0.272,16.9,15.0,14.9,3348.0,13.909,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-09 15:33:32,2,30.25271383550014
932.5,87.8,92.54,88.0,3644.0,0.26,13.8,14.7,12.0,1668.0,14.596,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-10 11:06:21,2,29.82220220050465
876.0,83.51,90.71,83.59,3067.0,0.287,13.2,12.0,11.2,3339.0,13.904,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-10 15:28:05,2,29.796079744979245
891.1,85.98,91.2,86.15,3454.0,0.268,6.6,6.5,5.0,2401.0,14.155,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-10 21:04:15,2,29.58611511232425
844.6,82.89,89.45,82.99,3348.0,0.254,1.3,7.7,-0.1,1746.0,14.528,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-11 01:16:20,2,29.635028588352995
880.3,84.08,90.74,84.18,3356.0,0.259,10.0,7.0,8.2,2234.0,14.647,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-11 09:49:27,2,29.30613355929617
875.4,83.35,90.61,83.43,3358.0,0.271,10.9,7.2,9.2,1910.0,15.1,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-11 14:28:42,2,29.62808711002476
871.8,84.96,90.24,85.14,3409.0,0.269,0.9,1.0,-0.1,2206.0,14.278,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-04-13 07:32:49,2,30.54045296202508
905.9,84.42,91.81,84.5,3354.0,0.259,18.5,17.0,16.8,1804.0,14.595,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-13 13:44:38,2,29.360697507635557
850.8,82.78,89.67,82.86,3293.0,0.261,3.6,4.5,2.0,1415.0,14.785,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-13 20:36:44,2,29.425927470030327
814.0,80.76,88.28,80.82,3106.0,0.274,-1.6,-3.7,-3.4,1944.0,14.731,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-15 01:54:11,2,29.324622704505067
910.0,88.65,91.8,88.84,4000.0,0.275,2.7,4.2,1.3,1004.0,15.024,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-15 07:51:57,2,29.49902176364237
907.9,84.19,92.0,84.25,3290.0,0.266,21.7,19.5,19.9,1872.0,14.666,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-15 13:53:20,2,29.832738319376965
911.8,86.53,91.94,86.71,3578.0,0.266,12.3,9.2,10.6,2191.0,14.801,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-16 10:00:59,2,29.075773222675434
908.9,84.6,92.0,84.67,3411.0,0.251,19.9,17.0,17.9,1829.0,15.038,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-16 14:33:40,2,29.377938923361512
858.6,82.42,89.85,82.49,3192.0,0.279,8.3,8.5,6.5,1168.0,15.084,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-17 09:53:16,2,29.633077425097966
905.5,85.17,91.92,85.28,3363.0,0.255,18.1,15.7,16.4,1614.0,14.68,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-17 14:44:48,2,29.96781102478299
896.7,86.86,91.23,87.07,3725.0,0.261,3.3,7.5,2.1,1808.0,14.537,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-17 20:08:26,2,28.918693090904853
821.0,81.03,88.48,81.07,3000.0,0.263,-1.4,-1.5,-3.0,2288.0,14.301,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-04-18 01:11:19,2,29.739284130435287
924.3,87.99,92.42,88.19,3765.0,0.259,11.2,10.7,9.4,1280.0,14.84,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-18 09:55:33,2,29.54737975000223
912.1,84.63,92.17,84.69,3313.0,0.246,22.9,19.7,21.1,1675.0,15.005,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-18 14:13:56,2,30.063770277128242
871.0,83.85,90.46,83.95,3341.0,0.281,7.3,7.5,5.6,2038.0,14.62,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-18 18:54:54,2,29.25146004990772
911.3,89.06,91.79,89.25,3773.0,0.279,0.6,-1.5,-1.3,3739.0,13.824,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-19 01:40:23,2,29.560217372248623
922.1,87.89,92.23,88.1,3735.0,0.268,10.6,9.2,8.8,1449.0,14.696,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-19 10:01:39,2,29.191831070710506
922.7,84.89,92.51,84.95,3354.0,0.248,24.9,21.5,23.2,1736.0,15.215,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-19 14:24:35,2,28.952180055242565
864.6,84.42,90.17,84.57,3453.0,0.255,2.6,9.2,0.8,1932.0,14.491,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-19 20:35:50,2,28.53277727688397
849.5,82.22,89.5,82.29,3238.0,0.282,3.7,1.7,2.2,2146.0,14.966,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-20 04:50:02,2,28.966897273646364
865.0,82.49,90.08,82.55,3335.0,0.253,9.0,5.7,7.2,1581.0,15.337,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-20 10:45:49,2,29.033997389314855
864.0,84.28,90.07,84.42,3382.0,0.282,2.1,5.2,0.6,2033.0,14.532,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-20 17:01:19,2,29.23961299013648
865.4,83.7,90.04,83.81,3263.0,0.266,3.6,2.2,2.1,2552.0,14.301,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-20 22:31:05,2,29.19481085327118
918.7,87.17,92.32,87.35,3550.0,0.312,13.9,12.5,12.1,2042.0,14.692,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-24 07:03:38,2,27.712352555502807
1022.3,93.27,96.17,93.46,4244.0,0.283,29.3,28.5,26.9,1998.0,14.782,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-24 16:05:59,2,27.81787949303006
936.8,86.25,92.73,86.36,3532.0,0.274,20.8,19.7,18.9,1712.0,14.974,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-26 10:00:37,2,28.247688455310964
873.6,82.11,90.62,82.14,3076.0,0.244,15.8,13.0,14.3,1916.0,14.675,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-26 14:41:13,2,27.825606965793895
872.7,81.41,90.8,81.42,3002.0,0.262,19.4,17.5,17.9,1478.0,14.766,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-27 13:22:53,2,28.206077751727253
893.2,84.94,91.36,85.05,3362.0,0.267,13.5,22.2,11.8,1858.0,14.573,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-27 20:45:50,2,30.194946345810052
876.7,85.58,90.68,85.76,3598.0,0.292,2.6,1.5,1.1,2020.0,15.207,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-28 01:44:26,2,28.21712242717774
954.3,86.19,93.71,86.26,3554.0,0.269,31.3,30.5,29.1,1115.0,15.455,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-28 09:25:27,2,29.93973701130397
882.3,83.55,90.89,83.62,3242.0,0.282,13.4,15.0,11.3,2316.0,14.4,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-29 01:50:34,2,28.320316425301332
910.3,87.53,91.88,87.71,3716.0,0.288,7.7,7.2,6.4,1509.0,14.831,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-29 10:00:56,2,27.59837564419839
863.3,81.68,90.35,81.7,3032.0,0.246,16.1,13.2,14.3,1541.0,14.666,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-29 14:17:23,2,29.098934111186114
906.8,87.75,91.64,87.94,3802.0,0.3,3.7,6.2,2.3,2685.0,14.407,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-29 19:29:57,2,27.85322508533934
861.9,83.03,90.13,83.11,3175.0,0.245,8.0,6.5,6.9,2071.0,14.334,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-30 05:42:41,2,28.70192397416224
851.1,78.62,89.76,78.6,2681.0,0.249,22.4,20.2,20.1,1945.0,14.431,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-30 13:57:43,2,28.707129698094626
895.8,85.72,91.3,85.88,3467.0,0.276,9.5,12.2,8.1,1585.0,14.75,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-30 17:26:55,2,28.247491533496238
837.0,79.0,89.5,79.0,2745.0,0.247,18.4,17.7,16.2,1027.0,14.969,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-30 23:40:07,2,28.626951513524283
930.5,88.07,92.61,88.27,3693.0,0.263,13.1,13.0,11.7,1573.0,14.778,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-01 09:03:48,2,28.127812653992436
928.8,88.62,92.56,88.82,3817.0,0.285,9.7,13.7,7.9,2008.0,14.582,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-01 18:58:16,2,28.264540325935176
883.8,84.92,90.99,85.05,3335.0,0.274,9.0,10.7,7.2,1764.0,14.54,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-02 09:48:32,2,27.997517258158627
864.7,82.55,90.48,82.59,3097.0,0.245,14.1,12.5,12.4,1973.0,14.429,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-02 14:05:41,2,28.74596696936624
975.1,91.24,93.78,91.44,4089.0,0.275,13.1,14.2,11.4,1605.0,14.632,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-03 07:08:13,2,28.15323807154843
896.3,83.76,91.61,83.82,3223.0,0.269,18.9,16.7,17.0,2222.0,14.36,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-03 13:35:27,2,27.852292008456836
860.6,82.49,89.98,82.55,3083.0,0.26,9.7,10.5,7.8,2031.0,14.458,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-03 20:37:18,2,28.365152135985408
850.2,82.34,89.77,82.4,3211.0,0.256,7.3,11.5,5.8,1100.0,14.891,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-04 01:41:29,2,28.899494649667407
900.9,85.4,91.52,85.54,3397.0,0.259,12.7,13.0,11.1,1465.0,14.792,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-04 10:06:05,2,28.69895358213755
862.3,83.52,90.34,83.61,3278.0,0.248,8.1,7.2,6.6,1337.0,14.866,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-04 14:44:34,2,28.897388813751828
872.6,84.62,90.62,84.75,3352.0,0.251,7.2,12.2,5.5,1929.0,14.462,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-04 20:34:39,2,28.938186156833233
919.6,86.29,91.89,86.46,3546.0,0.281,12.5,16.5,10.8,1744.0,14.638,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-05 01:57:27,2,28.69212938720363
958.6,88.49,93.5,88.68,3735.0,0.28,21.0,18.7,19.0,2218.0,14.917,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-06 04:46:22,2,27.053252044082015
885.6,84.85,90.98,84.99,3335.0,0.265,8.6,6.2,6.9,2841.0,14.318,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-06 12:12:49,2,28.188054742687733
876.4,81.28,90.75,81.28,2991.0,0.281,22.1,22.0,20.3,1171.0,15.067,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-07 04:55:32,2,28.082546217368808
1016.0,92.42,95.53,92.62,4129.0,0.284,24.3,21.7,22.3,2638.0,14.355,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-07 10:13:11,2,27.802722267956053
978.0,90.46,94.29,90.66,3994.0,0.289,19.6,25.2,17.7,1582.0,14.738,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-07 19:02:40,2,27.416882317319587
931.6,86.07,92.86,86.17,3446.0,0.256,22.6,20.0,20.9,2203.0,14.784,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-09 10:06:14,2,26.816033298249735
894.6,84.56,91.54,84.65,3323.0,0.276,15.9,12.7,13.9,2555.0,14.584,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-09 14:20:36,2,27.64827526780823
952.7,88.01,93.35,88.17,3639.0,0.277,20.6,22.2,18.5,1382.0,14.869,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-10 07:05:49,2,27.70990918841167
992.1,90.25,94.97,90.46,3834.0,0.27,27.8,26.7,26.0,2071.0,14.465,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-10 13:57:37,2,27.20774366164777
861.9,81.06,90.55,81.05,2968.0,0.272,21.1,24.2,18.6,3234.0,13.958,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-10 23:20:30,2,27.487243308238536
880.3,84.0,91.1,84.07,3278.0,0.262,15.1,20.2,13.1,2791.0,14.039,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-11 02:28:32,2,28.591763455484653
924.6,87.11,92.69,87.27,3436.0,0.252,18.3,15.5,16.6,2516.0,14.369,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-11 06:07:35,2,28.4586805255296
888.3,83.38,91.35,83.42,3153.0,0.247,19.1,16.5,17.3,1713.0,14.538,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-11 11:09:37,2,27.854232967558673
928.1,86.44,92.65,86.57,3501.0,0.263,19.2,17.0,17.5,2420.0,14.743,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-11 15:49:56,2,27.22382110907194
862.4,82.86,90.35,82.92,3167.0,0.241,11.9,17.5,10.1,1351.0,14.689,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-11 22:36:05,2,28.057916746365436
877.3,84.16,91.0,84.25,3054.0,0.286,13.3,20.2,11.1,3534.0,13.73,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-12 02:22:16,2,28.2724405959641
937.1,87.3,92.97,87.45,3545.0,0.257,20.4,18.0,18.5,1944.0,14.596,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-12 09:04:06,2,28.187130414050827
889.1,82.8,91.6,82.82,3086.0,0.259,23.9,24.7,22.1,1179.0,14.923,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-12 13:49:50,2,28.20127287452041
902.0,84.3,91.67,84.37,3346.0,0.274,17.8,18.2,16.1,2030.0,14.852,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-12 18:51:59,2,27.609616261727616
921.9,86.39,92.57,86.51,3446.0,0.252,19.7,18.2,18.0,1546.0,14.652,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-13 09:59:22,2,27.661867458755765
898.3,85.11,91.55,85.23,3370.0,0.275,14.3,16.5,12.5,2117.0,14.397,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-14 03:51:03,2,27.568647556002112
906.9,84.53,91.94,84.61,3294.0,0.264,19.7,19.0,17.9,1727.0,14.6,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-14 07:28:12,2,27.51774650739518
917.8,86.28,92.41,86.42,3404.0,0.252,17.8,16.7,16.0,2389.0,14.21,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-14 11:15:54,2,27.706799982429615
938.2,85.94,93.1,86.03,3233.0,0.27,25.8,24.2,23.9,3247.0,13.943,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-14 14:51:16,2,27.693173286545196
933.4,87.31,92.75,87.48,3518.0,0.268,17.3,17.0,15.4,2109.0,14.407,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-14 18:54:51,2,27.085362333047687
888.7,85.9,91.15,86.07,3342.0,0.287,6.1,4.7,4.4,3664.0,14.051,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-15 01:46:10,2,27.711613541118872
964.5,89.22,93.94,89.43,3814.0,0.266,20.9,20.5,19.1,1609.0,14.745,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-15 09:14:07,2,27.997863472392986
881.1,83.98,90.67,84.07,3296.0,0.268,10.8,11.7,9.0,1159.0,15.038,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-16 03:48:09,2,27.432730977936025
910.4,83.86,92.41,83.89,3117.0,0.264,27.8,27.7,25.8,1315.0,14.895,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-16 07:09:33,2,28.88182835809855
913.4,85.66,92.1,85.77,3405.0,0.262,17.9,16.7,16.2,1535.0,14.762,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-16 11:07:30,2,27.504719614021383
942.1,86.7,93.42,86.81,3281.0,0.251,27.2,27.0,25.2,2599.0,14.172,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-16 14:46:33,2,28.144932096611228
908.3,85.69,91.82,85.82,3442.0,0.268,13.6,13.5,11.9,1969.0,14.545,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-16 18:45:08,2,26.791447595223133
864.3,83.76,90.39,83.86,3189.0,0.273,6.8,4.7,5.3,3347.0,14.357,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-17 01:43:20,2,28.069132608751097
884.0,82.68,91.25,82.7,3111.0,0.273,20.1,22.2,18.0,2209.0,14.355,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-17 13:39:42,2,28.074265105021876
896.3,85.7,91.32,85.85,3527.0,0.28,10.2,18.2,8.6,1560.0,14.769,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-17 20:05:40,2,27.946181199524673
909.7,85.67,92.18,85.78,3259.0,0.288,19.5,23.5,17.6,2920.0,14.028,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-18 00:59:21,2,28.30087333626154
924.9,86.01,92.48,86.13,3459.0,0.273,20.4,19.5,18.3,1405.0,15.212,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-18 09:17:48,2,27.685783640636217
910.3,84.35,92.42,84.4,3194.0,0.253,26.6,26.5,24.5,1377.0,14.741,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-18 13:46:25,2,27.82604754074385
927.0,86.7,92.37,86.85,3515.0,0.272,15.5,17.5,13.3,2203.0,14.501,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-18 19:01:14,2,26.707152629257152
908.7,86.7,91.84,86.88,3401.0,0.279,9.6,9.0,7.9,3274.0,13.87,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-19 01:45:17,2,27.427588620399884
947.4,88.4,93.37,88.57,3661.0,0.257,19.4,18.5,17.7,1520.0,14.691,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-19 09:55:01,2,27.98224148922629
914.7,85.4,92.32,85.5,3340.0,0.26,20.5,20.0,19.0,1444.0,14.827,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-19 14:26:34,2,27.593883881956124
950.8,89.92,93.32,90.12,3955.0,0.272,12.9,14.7,11.0,2123.0,14.41,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-19 19:59:59,2,27.984880880189195
912.3,85.2,92.06,85.32,3377.0,0.273,19.1,19.5,17.3,1052.0,15.167,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-20 09:19:47,2,27.23470820521463
880.8,81.08,91.1,81.09,2899.0,0.255,25.8,26.5,23.6,1237.0,14.84,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-20 14:30:12,2,27.430250071806956
868.3,82.6,90.51,82.64,3153.0,0.269,13.6,19.0,12.2,1505.0,14.708,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-20 20:12:04,2,27.517672796922373
845.4,80.48,89.78,80.49,2902.0,0.24,13.3,11.7,11.5,1827.0,14.455,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-21 14:28:26,2,27.33054912556355
896.0,84.3,91.42,84.38,3246.0,0.269,17.5,21.5,15.6,1320.0,14.798,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-22 03:48:57,2,27.98812103349063
970.8,89.18,94.13,89.38,3703.0,0.25,24.3,23.7,22.6,1763.0,14.566,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-22 11:13:41,2,28.062949650710017
866.4,81.89,90.6,81.9,2912.0,0.252,17.8,18.0,15.9,2675.0,14.092,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-22 14:52:42,2,27.388373245087642
894.4,84.53,91.3,84.62,3293.0,0.265,15.1,21.7,13.3,1911.0,14.566,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-23 04:09:58,2,27.894009340453216
860.0,79.65,90.17,79.66,2743.0,0.251,22.4,20.2,20.3,2022.0,14.462,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-23 07:21:52,2,26.95279252639785
926.6,86.62,92.79,86.75,3397.0,0.254,20.9,21.2,19.1,1805.0,14.53,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-23 11:07:47,2,27.66973031545961
891.3,83.52,91.55,83.55,3034.0,0.278,21.3,21.2,19.1,2739.0,14.104,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-23 14:46:19,2,28.080573794839268
976.3,91.48,94.17,91.67,4105.0,0.265,15.8,17.0,13.7,1845.0,14.576,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-23 20:09:11,2,27.65611955648109
966.6,90.56,93.62,90.76,4077.0,0.279,13.1,10.5,11.4,2557.0,14.801,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-24 09:11:21,2,27.59794683653253
848.2,78.84,89.74,78.82,2716.0,0.247,19.4,18.2,17.5,1456.0,14.802,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-24 14:00:17,2,27.941183635401636
944.1,88.6,92.75,88.8,3797.0,0.275,11.9,14.5,10.0,2358.0,14.453,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-24 18:58:16,2,27.280980472723172
962.4,90.6,93.45,90.8,3958.0,0.282,10.7,10.0,8.8,2772.0,14.253,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-25 01:41:15,2,27.43264932348675
919.2,86.21,92.38,86.34,3406.0,0.249,18.6,17.7,16.7,1648.0,14.584,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-25 10:25:30,2,26.30359479705924
889.3,83.19,91.6,83.21,3097.0,0.246,22.2,18.7,20.2,1827.0,14.529,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-25 13:45:01,2,27.682618959713277
876.2,82.97,90.74,83.02,3102.0,0.269,14.3,15.2,12.4,2507.0,14.173,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-26 03:47:11,2,27.19212728183753
972.2,90.4,94.24,90.6,3881.0,0.281,20.8,20.7,19.0,2041.0,14.65,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-26 11:05:42,2,27.4179937010113
999.2,92.89,95.06,93.09,4158.0,0.306,19.0,21.0,16.7,2413.0,14.506,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-26 15:03:24,2,27.42335484370874
965.6,89.59,93.78,89.8,3781.0,0.282,19.4,21.5,17.4,1984.0,14.625,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-26 18:40:40,2,26.330523963604954
932.6,88.08,92.57,88.28,3511.0,0.276,13.4,13.7,11.5,3307.0,13.823,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-27 01:31:54,2,26.651918190679606
940.8,88.44,93.43,88.64,3632.0,0.262,20.4,18.7,18.4,1779.0,14.568,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-27 10:05:21,2,26.909467567165304
898.4,84.08,91.7,84.14,3222.0,0.264,19.7,17.2,18.1,1946.0,14.682,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-27 14:27:26,2,26.70098106368345
980.7,90.97,94.11,91.17,4071.0,0.282,16.4,18.5,14.0,2420.0,14.377,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-27 18:44:37,2,26.595573102132185
887.1,85.21,90.99,85.35,3280.0,0.278,9.0,8.2,7.1,2530.0,14.328,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-28 01:30:34,2,26.460860344297135
991.4,90.84,95.03,91.03,3941.0,0.269,26.0,25.5,24.4,1572.0,14.775,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-28 09:06:46,2,26.028501843710245
873.8,79.82,90.77,79.81,2778.0,0.255,27.7,28.2,25.6,982.0,15.01,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-28 13:35:00,2,27.036858301631234
966.0,88.89,93.92,89.08,3757.0,0.295,22.5,27.7,20.6,1488.0,14.804,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-28 19:03:37,2,26.275097526303796
908.7,86.35,91.64,86.51,3357.0,0.275,10.6,8.5,8.9,3497.0,13.93,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-29 01:47:46,2,26.563456957057582
954.4,86.84,93.76,86.94,3550.0,0.276,28.4,27.2,26.3,1652.0,15.185,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-29 09:53:05,2,26.75512227761496
993.0,92.05,94.79,92.25,4241.0,0.295,19.7,27.0,17.6,1576.0,14.725,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-29 19:58:52,2,25.798899287479323
948.8,87.39,93.64,87.53,3508.0,0.277,26.6,26.7,24.8,1537.0,14.835,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-05-30 09:24:03,2,26.52636191468828
967.6,89.42,93.9,89.62,3802.0,0.281,20.5,21.0,18.3,1649.0,14.63,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-05-30 18:25:08,2,25.710889598375616
